UI_20150317_000283	{@st59}Đóng cửa sổ sửa chữa vật phẩm{/}	{@st59}수리 UI를 닫습니다{/}				
UI_20150317_000284	{memo X}{@st42}Buff có thể dùng	{@st42}버프 가능 장비 목록				
UI_20150317_000285	{memo X}{@st42}Dùng{/}	{@st42}소모 아이템{/}				
UI_20150317_000286	{memo X}{@st42}Chạy	{@st42}실행				
UI_20150317_000287	{memo X}{@st42}Target Item{/}	{@st42}타겟 아이템{/}				
UI_20150317_000288	{@st59}Nhẩn 1{/}	{@st59}링1{/}				
UI_20150317_000289	{@st43}Chế Tạo vật phẩm{/}	{@st43}아이템 제작{/}				
UI_20150317_000290	{@st42b}Chỉ hiện những vật phẩm có thể chế.{/}	{@st42b}재료가 있는 것만 보기{/}				
UI_20150317_000291	{@st59}Đóng cửa sổ chế tạo {/}	{@st59}아이템 제작을 닫습니다{/}				
UI_20150317_000292	{@st43}{s22}Tách vật Phẩm	{@st43}{s22}아이템 나누기				
UI_20150317_000293	{@st59}Nhập Số Lượng{/}	{@st59}개수를 입력하세요{/}				
UI_20150317_000294	Thanh Máu của quái vật	몬스터 체력게이지				
UI_20150317_000295	{@st44}Bộ vật phẩm nhận được.{/}	{@st44}세트 아이템 획득{/}				
UI_20150317_000296	Anh Hùng Bàn Phím	키보드 워리어				
UI_20150317_000297	Giết	킬				
UI_20150317_000298	99 phút 99 giây	99분 99초				
UI_20150317_000299	38000 Điểm	38000 점				
UI_20150317_000300	Thuốc tăng cao tóc độ	향상된 신속의 물약				
UI_20150317_000301	{@st41}Xác Nhận{/}	{@st41}확 인{/}				
UI_20150317_000302	${@st59b} Nhật ký Hành Trình {nl}{@st59s}- Sự tiến triển của trò chơi của bạn sẽ được lưu lại trong nhật ký hành trình. {nl} - bạn có thể tiến triển hành trình của bạn bằng cách: nhận được vật phẩm, giết quái, chế tạo, và khám phá thế giới.{nl}    Mục lục của hành trình : Tất cả mục lục của bạn. {nl}    Tăng Trưởng : 5 điểm cho mỗi cấp của nhân vật và cấp class.{nl}    Vật Phẩm : Thiết Bị : Cấp Trang Bị X 10 Điểm, Sách : 10 points, Khác : 1 point {nl}    Quái Vật : 10 Điểm cho mỗi quái vật (50 Điểm cho Boss) {nl}    Thế Giới : 1 Điểm cho mỗi 10% thế giới được khám phá{nl}    Nhiệm Vụ : 1 điểm cho mỗi 1 nhiệm vụ {nl}    Thành Tích : Điểm tùy theo từng thành tích{nl}    Chế Tạo : 10 Điểm {nl}    Sưu Tầm : 5 điểm cho 1 bộ bài và 45 điểm khi hoàn thành.{nl} - Người chơi có thể nhận được quá đặc biết từ NPC trong thành phố tùy theo số điểm hành trình. {/}	{@st59b}모험일지{nl}{@st59s} - 자신의 진행한 정보가 모험일지에 기록{nl} - 아이템 습득, 몬스터 사냥, 제작, 맵탐험, 콘텐츠 진행으로 모험지수 획득{nl}    모험지수 : 다른 모든 지수의 총 합{nl}    성장 : 레벨 및 직업 레벨당 5점{nl}    아이템 : 장비 : 등급 X 10점, 책 : 10점, 기타 : 1점{nl}    몬스터 : 몬스터당 10점 (보스 : 50점){nl}    지역탐색 : 10%당 1점{nl}    퀘스트 : 퀘스트당 1점{nl}    업적 : 업적별로 다름{nl}    제작법 : 개당 10점{nl}    콜렉션 : 덱 5점 , 완성 45점{nl} - 획득한 모험지수에 따라 마을 NPC에게서 보상 획득{/}				
UI_20150317_000303	{@sti7}{s22}{ds}Thành Tích{/}	{@sti7}{s22}{ds}모험지수 달성도{/}				
UI_20150317_000304	{@st42b}{#22FF22} Top 10% / %s Điểm{/}	{@st42b}{#22FF22}상위 10% / %s점{/}				
UI_20150317_000305	{@st42b} Trung Bình / %s Điểm {/}	{@st42b}전체 평균 /  %s점{/}				
UI_20150317_000306	1st / %s Điểm	1위 / %s점				
UI_20150317_000307	Hạng %s	%s위				
UI_20150317_000308	%s Điểm	%s점				
UI_20150317_000309	Ngành	직업				
UI_20150317_000310	Đội	팀				
UI_20150317_000311	{@st59}Đóng nhật ký hành trình{/}	{@st59}모험일지를 닫습니다{/}				
UI_20150317_000312	{@st43}Xếp Hạng Nhất Ký Hành Trình{/}	{@st43}모험일지 랭킹{/}				
UI_20150317_000313	{@st43}{s22}Hạng  	{@st43}{s22}랭킹				
UI_20150317_000314	{@st43}{s22}Tên	{@st43}{s22}이름				
UI_20150317_000315	{@st43}{s22}Điểm	{@st43}{s22}점수				
UI_20150317_000316	{@st41}Chi tiết{/}	{@st41}상세정보{/}				
UI_20150317_000317	{@st43}Bắt đầu chế tạo{/}	{@st43}제작시작{/}				
UI_20150317_000318	{@st59}Bắt đầu chế tạo vật phẩm.{/}	{@st59}아이템 제작을 시작합니다.{/}				
UI_20150317_000319	{@st44}Bàn Phím{/}	{@st44}키패드{/}				
UI_20150317_000320	{@st42}Thời gian giới hạn	{@st42}제한 시간				
UI_20150317_000321	{@st56}Giết{/}	{@st56}킬{/}				
UI_20150317_000322	{@st56}Overkill{/}	{@st56}오버킬{/}				
UI_20150317_000323	{@st56}Bắn{/}	{@st56}피격{/}				
UI_20150317_000324	{@st56}Chết{/}	{@st56}사망{/}				
UI_20150317_000325	Tấn công pháp thuật	주문력				
UI_20150317_000326	Phòng thủ vật lý	방어력				
UI_20150317_000327	Phòng thủ pháp thuật	마법저항력				
UI_20150317_000328	Sát thương chí mạng	치명타율				
UI_20150317_000329	${@st43}Ổ Gem{/}	{@st43}소켓 관리{/}				
UI_20150317_000330	{@st59}Đóng của sổ quản lý gem.{/}	{@st59}소켓 관리를 닫습니다{/}				
UI_20150317_000331	Xin vui lòng để vật phẩm của bạn vào	아이템을 올려주세요				
UI_20150317_000332	Tìm lực	포텐셜				
UI_20150317_000333	{memo X}Giá thêm socket : {#ff9933}%s{/}{nl}Chi phí rút gem ra : {#ff9933}%s{/}	소켓 추가 비용 : {#ff9933}%s{/}{nl}젬 추출 비용 : {#ff9933}%s{/}				
UI_20150317_000334	{@st41b}Thêm ô gem	{@st41b}소켓 추가				
UI_20150317_000335	{@st41b}Rút Gem {@st41b}젬 추출				
UI_20150317_000336	{@st41}Chế Tạo{/}	{@st41}제조{/}				
UI_20150317_000337	{@st41}%s %s ea	{@st41}%s  %s 개				
UI_20150317_000338	Bản đồ khu vực	지역 지도				
UI_20150317_000339	{memo X}Khu vực đã khám phá : 95.5%	탐사율 : 95.5%				
UI_20150317_000340	{memo X}{@st45tw}Khu vực đã khám phá %s% {/}	{@st45tw}탐사율 %s%{/}				
UI_20150317_000341	{@st59}Đóng bản đồ (M){/}	{@st59}지도를 닫습니다 (M){/}				
UI_20150317_000342	{@st41}Bản Đồ{/}	{@st41}지도{/}				
UI_20150317_000343	Shift(Xóa), Ctrl(mid fill)	시프트(지우기), 컨트롤(중간채우기)				
UI_20150317_000344	{ol}Tiêu Đề	{ol}제목				
UI_20150317_000345	{@st41}Thêm{/}	{@st41}추가{/}				
UI_20150317_000346	{@st41}Xóa{/}	{@st41}삭제{/}				
UI_20150317_000347	{@st41}Lưu{/}	{@st41}저장{/}				
UI_20150317_000348	{@st41}Tự động{/}	{@st41}자동{/}				
UI_20150317_000349	{@st41}Thiết Lập lại{/}	{@st41}초기화{/}				
UI_20150317_000350	{@st59}Đặt Số Lượng.{/}	{@st59}조각의 개수를 설정합니다.{/}				
UI_20150317_000351	{ol}Nhóm	{ol}그룹				
UI_20150317_000352	{ol}Tin Nhắn	{ol}메세지				
UI_20150317_000353	{ol}Âm Thanh	{ol}사운드				
UI_20150317_000354	{@st41}Tạo Bản Đồ Nhỏ{/}	{@st41}미니맵 제작{/}				
UI_20150317_000355	{@st55}Bản Đồ Khu Vực	{@st55}지역 지도				
UI_20150317_000356	{@st43}{s22}Chợ{/}	{@st43}{s22}마켓{/}				
UI_20150317_000357	{@st43}{s24}Chợ{/}	{@st43}{s24}마켓{/}				
UI_20150317_000358	{@st42b}Lọc{/}	{@st42b}계열{/}				
UI_20150317_000359	{@st42b}Loại{/}	{@st42b}타입{/}				
UI_20150317_000360	{@st42b}Lv Yêu Cầu{/}	{@st42b}착용 레벨{/}				
UI_20150317_000361	{@st42b}Lv Cường Hóa{/}	{@st42b}강화 수치{/}				
UI_20150317_000362	{@st42b}Tên	{@st42b}이름				
UI_20150317_000363	{@st41b}Item Cabinet%s	{@st41b}아이템 수령함%s				
UI_20150317_000364	{@st41b}Bán	{@st41b}판매 등록				
UI_20150317_000365	{@st41b}Tìm Kiếm {@st41b}검색				
UI_20150317_000366	{@st59}Đóng chợ{/}	{@st59}마켓 창을 닫습니다{/}				
UI_20150317_000367	{@st42b}Lựa Chọn {@st42b}보기 순서				
UI_20150317_000368	{@st41b}Vật phẩm đang bán{@st41b}판매중인 아이템				
UI_20150317_000369	{@st43}{s22}Item Cabinet	{@st43}{s22}아이템 수령함				
UI_20150317_000370	{@st41b}Nhận Tất Cả	{@st41b}모두 받기				
UI_20150317_000371	{@st41b} Nhận {@st41b}아이템 수령함				
UI_20150317_000372	{@st43}{s22}Bán	{@st43}{s22}판매 등록				
UI_20150317_000373	{@st42b}Số Lượng	{@st42b}개수				
UI_20150317_000374	{@st42b}Giá	{@st42b}가격				
UI_20150317_000375	{@st42b}Ẩn tên người bán{/}	{@st42b}판매자 비공개{/}				
UI_20150317_000376	{@st41b}Thêm{@st41b}등록				
UI_20150317_000377	Siege Coin	공성전 코인				
UI_20150317_000378	Một người nào đó đã giết một ai đó	누군가누구를처치했습니다.				
UI_20150317_000379	{@st43}Minigames{/}	{@st43}미니게임{/}				
UI_20150317_000380	{@st49}Sử dụng máy bắn đá{/}	{@st49}투석기발사{/}				
UI_20150317_000381	{@st44}Điều khiển đường đi{/}	{@st44}방향조절{/}				
UI_20150317_000382	{@st44}Bắn{/}	{@st44}발사{/}				
UI_20150317_000383	Minigame	미니게임				
UI_20150317_000384	{s18}{ol}{gr gradation1}Trò chơi trốn tìm{/}	{s18}{ol}{gr gradation1}얼음 땡 미니게임{/}				
UI_20150317_000385	{s16}Bạn có muốn tham gia mini-game?	{s16}미니게임에 참가하시겠습니까?				
UI_20150317_000386	{s16}Những người tham gia : (0/5)	{s16}참가 인원 : (0/5)				
UI_20150317_000387	{s16}Những người tham gia : (%s /%s)	{s16}참가 인원 : (%s/%s)				
UI_20150317_000388	{s16}Trò chơi sẽ bắt đầu sau 1 giây.	{s16}1초 후 게임이 시작됩니다.				
UI_20150317_000389	{s16}Trò chơi sẽ bắt đầu sau %s giây.	{s16}%s초 후 게임이 시작됩니다.				
UI_20150317_000390	{@st59}Phóng To{/}	{@st59}확대{/}				
UI_20150317_000391	{@st59}Thu Nhỏ{/}	{@st59}축소{/}				
UI_20150317_000392	{@st59}Bản Đồ (M){/}	{@st59}지도 (M){/}				
UI_20150317_000393	{@st42b} Bản Đồ Khu Vực	{@st42b}지역 지도				
UI_20150317_000394	{@st44}Kết Hộp Vật Phẩm{/}	{@st44}아이템 조합기{/}				
UI_20150317_000395	{s16}{#FFcc66}{ol}Xin vui lòng chọn vật phẩm mà bạn muốn tạo.{/}{/}	{s16}{#FFcc66}{ol}제작할 아이템을 선택하세요{/}{/}				
UI_20150317_000396	{s16}{#FFcc66}{ol}Kéo nguyên liệu vào ô {s16}{#FFcc66}{ol}재료 아이템을 슬롯에 드래그 하세요				
UI_20150317_000397	{@st42}Tạo{/}	{@st42}제작{/}				
UI_20150317_000398	{@st42} Hủy {/}	{@st42}취소{/}				
UI_20150317_000399	Thông tin của %s	%s의 정보				
UI_20150317_000400	Kepa or ...	케파라던가				
UI_20150317_000401	{@st41}{Details}	{@st41}{상세정보}				
UI_20150317_000402	{s20}{#050505}Monster Description Monster Description Monster Description Monster Description	{s20}{#050505}몬스터 설명 내용 몬스터 설명 내용 몬스터 설명 내용 몬스터 설명 내용				
UI_20150317_000403	{@st41} Kill {/}	{@st41} 킬 {/}				
UI_20150317_000404	{@st41} Overkill {/}	{@st41} 오버킬 {/}				
UI_20150317_000405	{@st41} Normal Kill {/}	{@st41} 일반킬 {/}				
UI_20150317_000406	{@st41} Khu Vực {/}	{@st41} 지역 {/}				
UI_20150317_000407	{@st41} Vật Phẩm {/}	{@st41} 아이템 {/}				
UI_20150317_000408	{@st41} Thành Tựu {/}	{@st41} 업적 {/}				
UI_20150317_000409	Object	대상				
UI_20150317_000410	{@st43}Necronomicon{/}	{@st43}네크로노미콘{/}				
UI_20150317_000411	{@st59}Đóng cửa sổ Necronomicon {/}	{@st59}네크로노미콘 UI를 닫습니다{/}				
UI_20150317_000412	{memo X}{@st59}Tôi quá lười biếng để suy nghĩ.{/}	{@st59}나는 아무 생각이 없다. 왜냐하면 아무 생각이 없기 때문이다.{/}				
UI_20150317_000413	Vật phẩm triêu hồi : {#ffcc33}%s{/}	소환체 : {#ffcc33}%s{/}				
UI_20150317_000414	{memo X}Undead Harpy	언데드 하피				
UI_20150317_000415	{memo X}Skill : %s	스킬 : %s				
UI_20150317_000416	{memo X}Skill 1, Skill 2	스킬1, 스킬2				
UI_20150317_000417	{memo X}Mảnh vở cần: %s	필요 파편 : %s				
UI_20150317_000418	{memo X}Thú 60 / Côn Trùng 20/ Quái Dị 10	야수 60 / 곤충 20 / 변이 10				
UI_20150317_000419	Số mảnh vở	파편의 갯수				
UI_20150317_000420	{memo X}Phần 1	파츠1				
UI_20150317_000421	{memo X}Phần 2	파츠2				
UI_20150317_000422	{memo X}Phần 3	파츠3				
UI_20150317_000423	Chúc Mừng! Bạn đã lên cấp.	축하합니다! 레벨이 상승하였습니다				
UI_20150317_000424	Báo vật phẩm	아이템알림				
UI_20150317_000425	{@st64}Chi tiết{/}	{@st64}내용{/}				
UI_20150317_000426	Hướng dẫn chơi	조작 튜토리얼				
UI_20150317_000427	${@st42b}          Di chuyển một lần với mỗi phím{/}	{@st42b}캐릭터가 상하좌우 4방향으로  이동합니다{/}				
UI_20150317_000428	${@st42b}         Dùng tấn công cở bản{/}	{@st42b}캐릭터가 기본 공격을 합니다{/}				
UI_20150317_000429	${@st42b}                Nhảy lên{/}	{@st42b}캐릭터가 제자리 또는 이동시 점프를 합니다{/}				
UI_20150317_000430	{@st42b}Sử dụng hai phím để di chuyển theo đường chéo{/}	{@st42b}인접한 방향키 2개를 동시에 입력해 대각선으로 이동합니다{/}				
UI_20150317_000431	Bản đồ sương mù dụng cụ	맵 포그 툴				
UI_20150317_000432	Dụng cụ để giết quái	몬스터 죽이기 툴				
UI_20150317_000433	Dụng cụ để tạo bản đồ nhỏ 	미니맵 만들기 툴				
UI_20150317_000434	Dụng cụ đối thoại	다이얼로그 툴				
UI_20150317_000435	{@st43}Cài đặt của GM{/}	{@st43}운영자 설정{/}				
UI_20150317_000436	{@st59}Đóng thông tin tổ đội{/}	{@st59}파티 정보를 닫습니다{/}				
UI_20150317_000437	{@st59b}Thông tin tổ đội{nl}{@st59s} - Ấn ""Tạo Tổ Đội"" ở dưới để tạo một tổ đội.{nl} - Ấn chuột phải vào người chơi khác để gửi mời vào tổ đội.{nl} - Những sự thay đổi của tổ đội có thể làm qua tab cài đặt.{nl} - Thiết lập các điều kiện cụ thể để tìm kiếm các thành viên từ danh sách công cộng. {/}	{@st59b}파티 정보{nl}{@st59s} - 하단의 파티 생성 버튼을 눌러 스스로 파티 생성 가능{nl} - 다른 유저의 캐릭터 위에서 마우스 우클릭으로 파티 초대 가능{nl} - 설정탭에서 현재 파티의 다양한 설정을 실시간으로 조정{nl} - 파티 목록으로 파티원을 구할때 공개 항목에서 조건 설정{/}				
UI_20150317_000438	{@st43}Thông tin tổ đội{/}	{@st43}파티 정보{/}				
UI_20150317_000439	{@st41b}Thành viên{/}	{@st41b}구성{/}				
UI_20150317_000440	{@st41b}Sự kiện Tổ Đội{/}	{@st41b}파티 이벤트{/}				
UI_20150317_000441	{@st41b}thiết lập{/}	{@st41b}설정{/}				
UI_20150317_000442	{memo X}{@st41}Thành Viên{/}	{@st41}멤버{/}				
UI_20150317_000443	{memo X}{@st41}Điều kiện để tham gia	{@st41}파티 가입 조건				
UI_20150317_000444	{memo X}{@st41b}Công khai	{@st41b}공개				
UI_20150317_000445	{memo X}{@st41b}Cá Nhân	{@st41b}비공개				
UI_20150317_000446	{memo X}yêu cần Level ~	희망 레벨                                 ~				
UI_20150317_000447	{memo X}{@st41}Ưu tiên vật phẩm{@st41}아이템 분배 규칙				
UI_20150317_000448	{memo X}{@st41b}Ưu tiên Nhặt cá nhân	{@st41b}각자 획득				
UI_20150317_000449	{memo X}{@st41b}Thi Đấu	{@st41b}순서대로 획득				
UI_20150317_000450	{memo X}{@st41b}Ngẫu nhiên	{@st41b}랜덤하게 분배				
UI_20150317_000451	{memo X}{@st41}Ưu tiên Exp	{@st41}경험치 분배 규칙				
UI_20150317_000452	{memo X}{@st41b}Ưu tiên cá nhân	{@st41b}각자얻기				
UI_20150317_000453	{memo X}{@st41b}Chia đều exp	{@st41b}균등분배				
UI_20150317_000454	{memo X}{@st41b}Theo Level	{@st41b}레벨차등				
UI_20150317_000455	{memo X}{@st41}Chia sẽ nhiệm vụ	{@st41}퀘스트 공유				
UI_20150317_000456	{memo X}{@st41b}Mở	{@st41b}사용				
UI_20150317_000457	{memo X}{@st41b}Tắt	{@st41b}사용안함				
UI_20150317_000458	{@st41b}Tạo tổ đội	{@st41b}파티 생성				
UI_20150317_000459	{@st43}Danh sách tổ đội công cộng {/}	{@st43}공개 파티 목록{/}				
UI_20150317_000460	${@st59b}Danh sách tổ đội công cộng{nl}{@st59s} - Search for parties you want to join. {nl} - Ticking "Use Search" uses your search conditions to help find desirable parties. {/}	{@st59b}공개 파티 목록{nl}{@st59s} - 서버내 공개된 파티 목록을 확인해서 원하는 파티에 가입{nl} - 검색 옵션 사용으로 원하는 조건의 파티 검색{/}				
UI_20150317_000461	{@st59}Đóng danh sách{/}	{@st59}파티목록을 닫습니다{/}				
UI_20150317_000462	Dùng tìm kiếm	검색 옵션 사용				
UI_20150317_000463	Chia sẽ nhiệm vụ	퀘스트 공유				
UI_20150317_000464	Ưu tiên exp 경험치 분배규칙				
UI_20150317_000465	Ưu tiên vật phẩm	아이템 분배규칙				
UI_20150317_000466	{@st43}Mời	{@st43}초대				
UI_20150317_000467	{@st41b}Mời{/}	{@st41b}초대{/}				
UI_20150317_000468	{memo X}{s18}{ol}{gr gradation1}Logout PC rules{/}	{s18}{ol}{gr gradation1}로그아웃 PC 규칙{/}				
UI_20150317_000469	{ol}Điều kiện cho việc áp dụng các quy tắc	{ol}규칙 적용 조건				
UI_20150317_000470	{ol}Hành động cho việc áp dụng các quy tắc	{ol}규칙 적용 동작				
UI_20150317_000471	Nhập tên cho quy tắc	규칙의 이름을 입력합니다				
UI_20150317_000472	{Gr gradation1}Đăng ký{/}	{gr gradation1}등록{/}				
UI_20150317_000473	Quy tắc đăng ký	규칙을 등록합니다				
UI_20150317_000474	{Gr gradation1}hủy{/}	{gr gradation1}취소{/}				
UI_20150317_000475	Hủy hành động	작업을 취소합니다				
UI_20150317_000476	{@st43}Thông tin bạn đồng hành	{@st43}컴패니언 정보				
UI_20150317_000477	{@st59b} Thông tin bạn đồng hành{nl}{@st59s} - Bạn có thể thiết lập bạn đồng hành của bạn ở chế độ kích hoạt hoặc chế độ nghỉ ngơi bằng các nút dưới đây.{nl} - Các thuộc tính và trang bị của bạn đồng hành có thể được tùy chỉnh {/}	{@st59b}컴패니언 정보{nl}{@st59s} - 휴면/활동 버튼으로 컴패니언 넣고 빼기 가능{nl} - 컴패니언의 특성, 아이템 장착으로 커스터마이즈 가능{/}				
UI_20150317_000478	{@st59}Đóng Thông tin bạn đồng hành{/}	{@st59}컴패니언 정보를 닫습니다{/}				
UI_20150317_000479	{memo X}{@st41b}Tên : {@sti9}%s{/}	{@st41b}이름 : {@sti9}%s{/}				
UI_20150317_000480	{memo X}{@sti9}%s{@st41b}Closeness : {@sti9}%s {@st41b}Level{/}	{@sti9}%s{@st41b}과의 친밀도 : {@sti9}%s {@st41b}레벨{/}				
UI_20150317_000481	{memo X}{@st41b}exp{/}	{@st41b}경험치{/}				
UI_20150317_000482	{memo X}{@st41b}Stamina{/}	{@st41b}스태미나{/}				
UI_20150317_000483	{memo X}{@st41b}Thân Thiết{/}	{@st41b}친밀도{/}				
UI_20150317_000484	{memo X}{@st41b}Các thuộc tính và thông tin	{@st41b}특성 및 정보				
UI_20150317_000485	{@st43}Bạn Đồng Hành{/}	{@st43}컴패니언{/}				
UI_20150317_000486	{@st59b}Bạn Đồng Hành{nl}{@st59s} - Ấn vào vần phẩm trong danh sách để biết thêm thông tin.{/}	{@st59b}컴패니언{nl}{@st59s} - 목록에서 원하는 항목을 클릭해서 상세 정보 보기{/}				
UI_20150317_000487	{@st59}Đóng cửa sổ bạn đồng hành{/}	{@st59}컴패니언을 닫습니다{/}				
UI_20150317_000488	{@st59}Đóng cửa sổ trợ giúp{/}	{@st59}도움말 창을 닫습니다{/}				
UI_20150317_000489	{@st59}Trợ Giúp{nl} - Xem thông tin chi tiết và lời khuyên. {nl} - Xem các chủ đề khác từ danh sách Trợ giúp{/}	{@st59}도움말{nl} - 도움말 상세 보기{nl} - 다른 항목을 보려면 도움말 목록에서 선택{/}				
UI_20150317_000490	{@st43}Trợ Giúp{/}	{@st43}도움말{/}				
UI_20150317_000491	Chủ đề trợ giúp	도움말 제목				
UI_20150317_000492	{ol}{#AAAA00}{s16}Thời gian trôi qua : %s	{ol}{#AAAA00}{s16}진행시간 : %s				
UI_20150317_000493	{@st43}Thuốc độc{/}	{@st43}포이즌 팟{/}				
UI_20150317_000494	{@st59}Đóng cửa sổ thuốc độc{/}	{@st59}포이즌 팟 UI를 닫습니다{/}				
UI_20150317_000495	{@st59}Chế Tạo Yêu Cầu{/}	{@st59}작성 필요{/}				
UI_20150317_000496	{memo X}Lượng chất độc: %s	독의 양 : %s				
UI_20150317_000497	{memo X}Vật phẩm có thể được sử dụng để tạo thuốc độc	독 제조에 쓰일 수 있는 아이템				
UI_20150317_000498	{memo X}Chọn Tất Cả	전체 선택				
UI_20150317_000499	Ấn một lần nữa để hủy chọn tất cả	한번 더 클릭시 전체 해제				
UI_20150317_000500	{memo X}Đang Tạo	제조				
UI_20150317_000501	{memo X}Xào xào trộn trộn	섞고 섞고 돌리고 섞고				
UI_20150317_000502	{@st43}Thể loại{/}	{@st43}항목{/}				
UI_20150317_000503	{@st43}Tôi{/}	{@st43}나{/}				
UI_20150317_000504	{@st43}Mục Đích{/}	{@st43}대상{/}				
UI_20150317_000505	{@st43}Level{/}	{@st43}레벨{/}				
UI_20150317_000506	{@st43}Quỹ{/}	{@st43}소지금{/}				
UI_20150317_000507	{@st43}Tỉ lệ{/}	{@st43}등급{/}				
UI_20150317_000508	{@st43}Tỉ lệ thắng PvP {/}	{@st43}PvP승률{/}				
UI_20150317_000509	{@st59}Đóng{/}	{@st59}창을 닫습니다{/}				
UI_20150317_000510	{@sti5}Tổng số tiền sẽ mua: %s{/}	{@sti5}총 구매 금액 : %s{/}				
UI_20150317_000511	{@sti5}Tổng Cộng : %s{/}	{@sti5}총 금액 : %s{/}				
UI_20150317_000512	{@st41b} Mua	{@st41b}구매				
UI_20150317_000513	{memo X}{@st43}Đã thu được vật liệu để chế tạo vật phẩm.{@st43}제작 아이템 재료 획득!				
UI_20150317_000514	{@st43}Magnum Opus{/}	{@st43}마그눔 오푸스{/}				
UI_20150317_000515	{@st41}Xóa Tất Cả {@st41}전체 삭제				
UI_20150317_000516	{memo X}{@st42}Pension object {@stx1}(%s required){/}	{@st42}연금 대상 {@stx1}(%s 소요){/}				
UI_20150317_000517	{@st41}Phối hợp	{@st41}조합				
UI_20150317_000518	{@st43}Nhiệm Vụ{/}	{@st43}퀘스트{/}				
UI_20150317_000519	${@st59b}Nhiệm Vụ{nl}{@st59s} - Khi bạn đang trên một nhiệm vụ mới, nó sẽ được bổ sung vào danh sách theo dấu. {nl} - Nhiệm vụ chính sẽ được hiện bằng màu vàng,trong khi nhiệm vụ phụ sẽ được hiện bằng màu xanh dương.{nl} - Mũi tên ở dưới nhân vật sẽ dẫn tới địa điểm nhiệm vụ của bạn.{nl} - Nếu bạn hoàn thành một nhiệm vụ, sẽ có 1 icon 'trở về' xuất hiện bên danh sách theo dấu nhiệm vụ. {nl}    (Dịch chuyển về NPC của nhiệm vù bằng nút backspace hoặc nhấp chuột vào icon 'trở về' {nl} - Thêm hoặc xóa nhiệm vụ ở trong danh sách theo dấu nhiệm vụ bằng cách đánh dấu hoặc bỏ đánh dấu vào ô trước tên nhiệm vụ.{/}	{@st59b}퀘스트{nl}{@st59s} - 퀘스트 획득시 퀘스트 알리미에 등록{nl} - 메인퀘스트는 노란색, 서브퀘스트는 파란색 표시{nl} - 캐릭터 발 밑의 화살표로 퀘스트 위치를 표시{nl} - 퀘스트 완료시 퀘스트 알리미에 돌아가기 아이콘 표시{nl}  (백스페이스나 마우스 클릭으로 완료 NPC로 순간이동){nl} - 퀘스트 알리미에 등록/해제시 퀘스트 이름 앞 체크 선택{/}				
UI_20150317_000520	{@st41b}Đang làm{/}	{@st41b}  진행  {/}				
UI_20150317_000521	{@st41b}Bỏ{/}	{@st41b}  포기  {/}				
UI_20150317_000522	{@st43}{s22}Thông tin nhiệm vụ {/}	{@st43}{s22}퀘스트 정보{/}				
UI_20150317_000523	Hoàn Thành Nhiệm Vụ	임무 완료				
UI_20150317_000524	{@st41}Hoàn Thành{/}	{@st41}완료{/}				
UI_20150317_000525	Thông tin tiến trình của nhiệm vụ	임무 진행 정보				
UI_20150317_000526	{s18}{ol}Thông tin nhiệm vụ	{s18}{ol}퀘스트 정보				
UI_20150317_000527	{s16}Thời gian còn lại	{s16}남은 시간				
UI_20150317_000528	Sử dụng vật phẩm nhiệm vụ 퀘스트 아이템 사용				
UI_20150317_000529	Gợi ý nhiệm vụ	퀘스트 힌트				
UI_20150317_000530	{@st41}Xác Nhận{/}	{@st41}확인{/}				
UI_20150317_000531	{@st43}{s22}Hoàn thành nhiệm vụ{/}	{@st43}{s22}퀘스트 완료{/}				
UI_20150317_000532	{@st41b}Hoàn Thành{/}	{@st41b}완료{/}				
UI_20150317_000533	{@st41}Chấp Nhận{/}	{@st41}수락{/}				
UI_20150317_000534	{@st41}Từ Chối{/}	{@st41}거절{/}				
UI_20150317_000535	{@st44}Trở Lại{/}	{@st44}돌아가기{/}				
UI_20150317_000536	Bạn muốn trở về nhiệm vù nào ?어떤 퀘스트로 돌아가시겠습니까?				
UI_20150317_000537	{memo X}{@st41b}Tên Nhiệm vụ của Class{/}	{@st41b}퀘스트 클래스 네임{/}				
UI_20150317_000538	{@st59}Mở rộng slot {/}	{@st59}슬롯을 확장합니다{/}				
UI_20150317_000539	{@st59}Giảm slot{/}	{@st59}슬롯을 축소합니다{/}				
UI_20150317_000540	{memo X}{@st59}Triệu hồi bạn đồng hành.{/}	{@st59}컴패니언을 소환합니다.{/}				
UI_20150317_000541	{@st44}Menu{/}	{@st44}메뉴{/}				
UI_20150317_000542	{@st60}Lựa Chọn Nhân Vật{/}	{@st60}캐릭터선택{/}				
UI_20150317_000543	{@st60}Đăng Xuất{/}	{@st60}로그아웃{/}				
UI_20150317_000544	{@st60}Thoát trò chơi{/}	{@st60}게임종료{/}				
UI_20150317_000545	{@st60}Thiết Lập Trò Chơi{/}	{@st60}게임설정{/}				
UI_20150317_000546	{@st60}Quay lại{/}	{@st60}돌아가기{/}				
UI_20150317_000547	{@st41Bỏ qua hướng dẫn{/}	{@st41}튜토리얼 건너뛰기{/}				
UI_20150317_000548	{@st41}Lựa Chọn Nhân vật{/}	{@st41}캐릭터 선택{/}				
UI_20150317_000549	{@st41}Đăng Xuất{/}	{@st41}로그아웃{/}				
UI_20150317_000550	{@st41}Thoát trò chơi{/}	{@st41}게임 종료{/}				
